price,category,type,make,model,year,finish,condition,auction,shipping_cost,accepts_offers,date
4145.77,left-handed,electric-guitars,Nik Huber,Krautser II,2020,Aged Cobalt Blue,Excellent,False,207.29,False,2022-04-08T00:22:09-05:00
650.00,left-handed,electric-guitars,Fender,Standard Stratocaster Left-Handed,2003,Black,Excellent,False,50.00,True,2022-04-07T21:40:59-05:00
1392.15,left-handed,electric-guitars,Schecter,#SHC-1514,,Satin Charcoal Burst,Brand New,False,0.00,True,2022-04-07T19:05:44-05:00
5245.00,left-handed,electric-guitars,Gibson,Les Paul Custom,1979,Black,Good,False,0.00,True,2022-04-07T17:18:58-05:00
509.15,left-handed,electric-guitars,ESP LTD,VIPER-256 QM DBSB LH,,Dark Brown Sunburst,B-Stock,False,0.00,False,2022-04-07T16:40:16-05:00
1200.00,left-handed,electric-guitars,B.C. Rich,Ironbird,2012,Transparent Red with Black Burst,Very Good,False,50.00,True,2022-04-07T16:37:11-05:00
1449.99,left-handed,electric-guitars,Fender,TL-52 LH,1996,Butterscotch,Excellent,False,65.00,True,2022-04-07T16:02:03-05:00
1795.00,left-handed,electric-guitars,Gibson,Les Paul Standard,2009,Ebony,Good,False,50.00,True,2022-04-07T15:48:36-05:00
649.99,left-handed,electric-guitars,Epiphone,Les Paul Custom LH,2011,Ebony,Excellent,False,65.00,True,2022-04-07T14:27:33-05:00
538.94,left-handed,electric-guitars,Yamaha,Revstar Element Left Handed RSE20L,2022,Swift Blue,Brand New,False,58.04,True,2022-04-07T12:18:18-05:00
500.00,left-handed,electric-guitars,Agile,AL 3200 MCC,,Silverburst,Excellent,False,0.00,False,2022-04-07T11:45:08-05:00
1399.95,left-handed,electric-guitars,Charvel,Pro mod,2021,Blue,Mint,False,0.00,True,2022-04-07T10:25:25-05:00
1200.00,left-handed,electric-guitars,Kiesel,Delos left handed,2018,Transparent Black,Excellent,False,35.00,True,2022-04-07T09:57:00-05:00
1199.00,left-handed,electric-guitars,Reverend,Left Handed Six Gun HPP Electric Guitar-,,Chronic Blue,Brand New,False,225.00,False,2022-04-07T09:41:53-05:00
1000.00,left-handed,electric-guitars,Schecter,C-7 FR SLS Elite Left Handed,2019,Black Fade,Very Good,False,150.00,False,2022-04-07T09:32:18-05:00
2300.00,left-handed,electric-guitars,Gibson,2022 Left Handed Les Paul Standard,2022,Heritage Cherry Sunburst,Mint,False,75.00,True,2022-04-07T09:17:56-05:00
231.66,left-handed,electric-guitars,Hohner,ST 59 L/H,,,Excellent,False,13.63,True,2022-04-07T09:08:55-05:00
599.99,left-handed,electric-guitars,Fender,Stratocaster Left-Handed,,678,Mint,False,0.00,True,2022-04-07T08:16:03-05:00
538.81,left-handed,electric-guitars,Epiphone,SG Standard Left-Handed,2020 - Present,Alpine White,Mint,False,17.02,True,2022-04-07T07:38:43-05:00
952.54,left-handed,electric-guitars,Fender,Stratocaster,,Pau Ferro,Brand New,False,6.80,True,2022-04-07T04:30:58-05:00
2699.00,left-handed,electric-guitars,Gibson,Les Paul Standard,2006,Ebony,Excellent,False,0.00,False,2022-04-06T20:03:33-05:00
500.00,left-handed,electric-guitars,Fender,Standard Stratocaster Left-Handed,1998,Standard,Excellent,False,90.00,True,2022-04-06T19:43:31-05:00
2399.00,left-handed,electric-guitars,Gibson,Les Paul Standard 50s Left-Handed,2019,Cherry Sunburst,Excellent,False,49.50,False,2022-04-06T17:42:21-05:00
949.00,left-handed,electric-guitars,ESP LTD,/LTD Left Handed EC-Arctic Metal Electric Guitar- Satin,,Snow White,Brand New,False,40.00,False,2022-04-06T18:39:31-04:00
1399.95,left-handed,electric-guitars,Charvel,Pro mod,2021,Lemon Drop Yellow,Mint,False,0.00,True,2022-04-06T18:13:55-04:00
976.65,left-handed,electric-guitars,ESP LTD,Mirage Deluxe '87 LH,,Pearl Pink,B-Stock,False,0.00,False,2022-04-06T17:48:04-04:00
204.18,left-handed,electric-guitars,Guss Pickups,Stratocaster,,Creme,Brand New,False,0.00,True,2022-04-06T17:11:52-04:00
5999.00,left-handed,electric-guitars,Gibson,Custom 1964 ES-335 Reissue Left Handed,,60's Cherry,Brand New,False,0.00,False,2022-04-06T16:49:29-04:00
1499.99,left-handed,electric-guitars,Fender,0113930700,,,Very Good,False,0.00,True,2022-04-06T16:43:38-04:00
1499.99,left-handed,electric-guitars,Fender,0113930700,,,Very Good,False,0.00,True,2022-04-06T16:41:19-04:00
675.00,left-handed,electric-guitars,Ibanez,Artcore Expressionist AS93FM Left-handed,,Violin Sunburst,Excellent,False,200.00,True,2022-04-06T16:38:25-04:00
3699.00,left-handed,electric-guitars,Gretsch,2018 G6136TLH White Falcon with Bigsby Left-Handed,2018,White,Mint,False,100.00,True,2022-04-06T15:56:12-04:00
459.99,left-handed,electric-guitars,Squier,Classic Vibe '60s Jazzmaster Left-Handed,2019,Olympic White,Brand New,False,0.00,False,2022-04-06T15:37:20-04:00
675.00,left-handed,electric-guitars,Fender,Player Stratocaster Left-Handed with Pau Ferro Fretboard,2019 - Present,Black,Mint,False,70.00,True,2022-04-06T14:39:00-04:00
1699.99,left-handed,electric-guitars,Fender,"American Professional II Stratocaster? Left-Hand, Maple Finge...",,Mercury,Brand New,False,0.00,False,2022-04-06T14:08:22-04:00
1499.00,left-handed,electric-guitars,Gibson,Les Paul Tribute,2018,Goldtop,Excellent,False,40.88,True,2022-04-06T13:24:09-04:00
1075.00,left-handed,electric-guitars,Fender,American Professional Stratocaster Left-Handed,2019,3tsb,Excellent,False,300.00,True,2022-04-06T13:03:40-04:00
681.36,left-handed,electric-guitars,Fender,Player Telecaster Left-Handed with Maple Fretboard,2018 - Present,3 Color Sunburst,Mint,False,27.25,True,2022-04-06T13:02:39-04:00
94.03,left-handed,electric-guitars,Chord,Cal63/LH,,Metallic Blue,Excellent,False,190.78,False,2022-04-06T12:20:50-04:00
306.61,left-handed,electric-guitars,Squier,Affinity Telecaster,,Butterscotch Blonde,Brand New,False,190.78,False,2022-04-06T12:09:04-04:00
2999.00,left-handed,electric-guitars,Gibson,LPSS00LAPNH1,2020,Appetite Amber,Brand New,False,0.00,False,2022-04-06T10:39:50-04:00
829.15,left-handed,electric-guitars,Epiphone,Gibson,,Black,Mint,False,82.92,True,2022-04-06T10:37:26-04:00
1781.85,left-handed,electric-guitars,EVH,Wolfgang,2010’s,Tobacco Burst,Excellent,False,99.50,False,2022-04-06T10:09:55-04:00
1348.00,left-handed,electric-guitars,Schecter,C-1 FR-S Silver Mountain Left-Hand,,Silver Mountain,Mint,False,143.00,True,2022-04-06T03:00:31-04:00
1346.83,left-handed,electric-guitars,Fender,American Standard Stratocaster Upgrade LH Black,2012,,Very Good,False,185.30,True,2022-04-06T01:14:58-04:00
1511.08,left-handed,electric-guitars,Gibson,Les Paul Tribute 2017 T Lefty Satin Gold,,4.12 Kg,Very Good,False,185.30,True,2022-04-06T01:14:37-04:00
1440.33,left-handed,electric-guitars,Fender,60th Anniversary American Stratocaster Left Hand 3 Color Sunburst,2006,,Very Good,False,185.30,True,2022-04-06T01:14:28-04:00
199.99,left-handed,electric-guitars,Squier,Affinity By Fender Sunburst Stratocaster Lefty,,,Good,False,40.00,True,2022-04-06T00:06:27-04:00
499.00,left-handed,electric-guitars,Fender,Squier Series Stratocaster,1994,Black,Very Good,False,150.00,False,2022-04-05T23:55:44-04:00
399.00,left-handed,electric-guitars,Squier,Classic Vibe '60s Jazzmaster Left-Handed,,White,Excellent,False,119.00,False,2022-04-05T16:57:10-04:00
1649.00,left-handed,electric-guitars,Schecter,DIAMOND SERIES  BANSHEE MACH-7,2022,Fallout Burst,Brand New,False,0.00,False,2022-04-05T16:35:20-04:00
200.00,left-handed,electric-guitars,Squier,Affinity Series Telecaster Left-Handed with Top-Loader Bridge,,Butterscotch Blonde,Mint,False,0.00,True,2022-04-05T15:55:26-04:00
1815.83,left-handed,electric-guitars,Gibson,SG6100LVENH1,,,Brand New,False,0.00,False,2022-04-05T14:37:23-04:00
566.66,left-handed,electric-guitars,Epiphone,EILS5LVSNH1,,,Brand New,False,0.00,False,2022-04-05T14:22:45-04:00
1299.00,left-handed,electric-guitars,Schecter,DIAMOND SERIES Sun Valley Super Shredder Exotic Hardtail,2022,Black Limba,Brand New,False,0.00,True,2022-04-05T14:21:53-04:00
1599.00,left-handed,electric-guitars,Fender,60’s American Original left,,Olympic White,Excellent,False,100.00,False,2022-04-05T13:48:32-04:00
2044.09,left-handed,electric-guitars,Fender,American Professional II Jazzmaster Left-Handed,2020 - Present,Dark Night,Excellent,False,81.76,False,2022-04-05T12:42:41-04:00
849.99,left-handed,electric-guitars,Fender,Stratocaster Left-Handed,,Tidepool,Brand New,False,75.00,False,2022-04-05T12:40:49-04:00
289.99,left-handed,electric-guitars,Fender,Affinity Series Telecaster Left-Handed,,Butterscotch Blonde,Brand New,False,40.00,False,2022-04-05T12:13:31-04:00
903.77,left-handed,electric-guitars,Fender,014-4512-515,,,Brand New,False,0.00,False,2022-04-05T11:15:40-04:00
849.99,left-handed,electric-guitars,Fender,Stratocaster,,Tidepool,Brand New,False,0.00,True,2022-04-05T10:50:08-04:00
407.45,left-handed,electric-guitars,Vintage,LV52-BS Reissued Series Left-Handed,2010s,Butterscotch,Excellent,False,136.27,True,2022-04-05T10:10:50-04:00
2143.82,left-handed,electric-guitars,Fender,American Ultra Strat LH MN TXT (texas tea),,,Brand New,False,0.00,True,2022-04-05T04:50:34-04:00
1482.74,left-handed,electric-guitars,Fender,Highway One Stratocaster Left-Handed with Rosewood Fretboard,2009,Black,Very Good,False,78.04,True,2022-04-04T22:24:32-04:00
3899.00,left-handed,electric-guitars,Gibson,Custom Shop Historic Collection '58 Les Paul Junior Double Cut 1997 - 2006,2009,,Excellent,False,100.00,True,2022-04-04T21:43:24-04:00
1199.00,left-handed,electric-guitars,Fender,1968 Reissue Strat - MIJ,1986,,Excellent,False,75.00,True,2022-04-04T20:01:03-04:00
1299.00,left-handed,electric-guitars,Eastman,T486L,2021,,Mint,False,75.00,False,2022-04-04T19:26:54-04:00
1100.00,left-handed,electric-guitars,Partscaster,Telecaster,2020,Sherwood Green,Excellent,False,0.00,False,2022-04-04T18:57:28-04:00
2996.63,left-handed,electric-guitars,Custom,Les Paul Snakeskin left handed guitar Seymour Duncan Seth Lover pickups SSH 55 & Gotoh luxury tuners,2021,,Mint,False,272.54,True,2022-04-04T18:44:00-04:00
1399.00,left-handed,electric-guitars,Gibson,Les Paul Junior Left-Handed,2021,Vintage Burst,Excellent,False,75.00,False,2022-04-04T18:39:39-04:00
849.99,left-handed,electric-guitars,Gretsch,G5422G,,Snowcrest White,B-Stock,False,0.00,False,2022-04-04T18:30:48-04:00
449.99,left-handed,electric-guitars,Godin,Exit 22-S LH,Recent,Natural,Very Good,False,70.00,False,2022-04-04T16:45:01-04:00
295.00,left-handed,electric-guitars,RW'S Custom  Guitars,"Strat, with reverse Head Stock Hendrix style",2021,White,Very Good,False,34.00,False,2022-04-04T14:52:46-04:00
746.23,left-handed,electric-guitars,Gretsch,250-7220-506,,,Brand New,False,0.00,False,2022-04-04T13:01:59-05:00
849.99,left-handed,electric-guitars,Fender,"Player Stratocaster 6-String Electric Guitar (Left-Hand, Polar White)",,,Brand New,False,0.00,True,2022-04-04T12:39:44-05:00
599.99,left-handed,electric-guitars,Fender,Stratocaster,2003,Black,Excellent,False,125.00,True,2022-04-04T11:16:28-05:00
272.54,left-handed,electric-guitars,Hohner,ST Ferari,1980s,Black,Good,False,34.07,True,2022-04-04T11:03:28-05:00
4086.81,left-handed,electric-guitars,PRS,"30th Anniversary Custom 24 , 10 Top * Left Handed *",2015,Purple,Very Good,False,0.00,True,2022-04-04T07:38:10-05:00
1090.18,left-handed,electric-guitars,Gibson,SG Special T,2017,Satin Cherry,Very Good,False,27.25,True,2022-04-04T05:02:06-05:00
885.76,left-handed,electric-guitars,Epiphone,Casino,2015,Vintage Sunburst,Excellent,False,34.05,False,2022-04-04T00:52:35-05:00
911.24,left-handed,electric-guitars,PRS,"PRS SE Custom 24 Electric Guitar - Faded Blue Bust, Left",,,Brand New,False,0.00,False,2022-04-04T00:15:53-05:00
2181.19,left-handed,electric-guitars,Fender,FENDER AMERICAN ORIGINAL 50S STRATOCASTER,,,Good,False,101.45,True,2022-04-03T21:20:51-05:00
1050.00,left-handed,electric-guitars,Fender,American Standard Stratocaster Left-Handed,1995,Black,Very Good,False,75.00,True,2022-04-03T18:05:59-05:00
1449.99,left-handed,electric-guitars,Fender,Kurt Cobain Jaguar,,3 Color Sunburst,Brand New,False,0.00,False,2022-04-03T18:05:02-05:00
2850.00,left-handed,electric-guitars,Gibson,ES-335 Dot Left-Handed,2020,Antique Faded Cherry,Mint,False,0.00,True,2022-04-03T16:28:13-05:00
1699.99,left-handed,electric-guitars,Fender,Stratocaster,,Mystic Surf Green,Brand New,False,0.00,False,2022-04-03T14:34:04-05:00
1950.00,left-handed,electric-guitars,Fender,American Original '60s Stratocaster,2021,Olympic White,Mint,False,70.00,True,2022-04-03T10:17:43-05:00
953.91,left-handed,electric-guitars,Fender,Telecaster '71 Reissue lefty,2005,Blonde,Good,False,13.63,True,2022-04-03T08:03:59-05:00
538.28,left-handed,electric-guitars,Fender,Telecaster,2007,Sunburst,Excellent,False,27.25,True,2022-04-03T04:45:28-05:00
453.74,left-handed,electric-guitars,Gretsch,G2622 Left Handed,2021,Green,Mint,False,22.69,True,2022-04-03T03:28:14-05:00
907.47,left-handed,electric-guitars,Fender,Stratocaster American Standard Left Handed,2005 2006,Olympic White,Very Good,False,56.72,True,2022-04-03T03:10:22-05:00
450.00,left-handed,electric-guitars,Eastwood,Classic 6 Left-Handed,2010s,Walnut,Very Good,False,100.00,True,2022-04-02T20:33:54-05:00
740.00,left-handed,electric-guitars,ESP LTD,EC-1000 Left-Handed,2019,Vintage Black,Mint,False,50.00,False,2022-04-02T19:04:29-05:00
238.00,left-handed,electric-guitars,Ibanez,GRX70QAL,2021,Transparent Blue Burst,Mint,False,50.00,False,2022-04-02T18:33:23-05:00
443.64,left-handed,electric-guitars,Epiphone,LES PAUL STANDARD PRO LEFT HANDED LH MANCINA CHERRYBURST,,,Very Good,False,20.99,True,2022-04-02T16:41:10-05:00
349.00,left-handed,electric-guitars,Epiphone,Fat 310 Batwing Stratocaster Style HSS,,Custom Black / Purple / Blue Sparkle Flip,Very Good,False,59.50,True,2022-04-02T16:26:16-05:00
2750.00,left-handed,electric-guitars,Gibson,Flying V,2002,Cherry,Very Good,False,130.00,False,2022-04-02T15:32:32-05:00
647.24,left-handed,electric-guitars,ESP LTD,Signature KH202 BK Kirk Hammett,,,Brand New,False,0.00,False,2022-04-02T12:53:18-05:00
1725.00,left-handed,electric-guitars,Malinoski,Saturn,2021,Green,Excellent,False,65.00,True,2022-04-02T11:24:07-05:00
3299.00,left-handed,electric-guitars,Gibson,ES-335 (Left-handed),2022,Sixties Cherry,Brand New,False,0.00,False,2022-04-02T10:50:13-05:00
599.95,left-handed,electric-guitars,Fender,LEFT HANDED MEXICAN STRAT,2016,Sunburst,Very Good,False,59.95,True,2022-04-02T10:47:56-05:00
541.86,left-handed,electric-guitars,Sterling,By Music Man SUB Ray4 Bass H Left Handed MN,2022,Tobacco Sunburst,Brand New,False,283.59,True,2022-04-02T09:41:17-05:00
1249.00,left-handed,electric-guitars,Schecter,Miles Dimitri Baker SVSS - LH,2020,Crimson Red Burst,Mint,False,50.00,True,2022-04-02T09:12:13-05:00
1036.44,left-handed,electric-guitars,Gibson,SG Special,2018,Cherry,Excellent,False,99.50,True,2022-04-02T09:05:26-05:00
195.00,left-handed,electric-guitars,Austin,AU735,2000,Black,Excellent,False,75.00,True,2022-04-02T08:57:37-05:00
265.73,left-handed,electric-guitars,Burns,Marquee club series,2021,White,Mint,False,0.00,True,2022-04-02T05:51:12-05:00
429.26,left-handed,electric-guitars,Epiphone,Les Paul Standard '50s Left-Handed,2020 - Present,Heritage Cherry,Mint,False,27.25,False,2022-04-02T04:20:11-05:00
183.97,left-handed,electric-guitars,Squier,Affinity Series Telecaster Left-Handed with Top-Loader Bridge,2021 ,Butterscotch Blonde,Excellent,False,20.44,True,2022-04-02T01:29:05-05:00
2699.00,left-handed,electric-guitars,Gibson,Les Paul Standard 50s (Left-handed),2021,Heritage Cherry Sunburst,Brand New,False,0.00,False,2022-04-01T23:46:39-05:00
275.00,left-handed,electric-guitars,RW'S Lefty  Custom guitars,Beautiful Tele . Style Guitar,2020,Sunburst,Excellent,False,34.00,False,2022-04-01T22:14:49-05:00
340.00,left-handed,electric-guitars,AIO Wolf,W400 Electric Guitar *Left Handed - Natural,2020,Natural,Very Good,False,50.00,True,2022-04-01T18:04:36-05:00
306.78,left-handed,electric-guitars,Squier,Affinity Telecaster Left-Handed with String-Through Bridge,2021 - Present,Butterscotch Blonde,Brand New,False,41.46,False,2022-04-01T15:56:10-05:00
289.99,left-handed,electric-guitars,Fender,0378213550,,Butterscotch Blonde,Brand New,False,39.00,False,2022-04-01T13:58:11-05:00
1349.99,left-handed,electric-guitars,ESP LTD,KH-602 Kirk Hammett Signature,2004 - Present,Black,Brand New,False,0.00,False,2022-04-01T12:26:29-05:00
800.00,left-handed,electric-guitars,Partscaster,Super Strat Clone,2021,White,Mint,False,0.00,True,2022-04-01T08:20:13-05:00
1151.50,left-handed,electric-guitars,PRS,SE Custom 24 Left-Handed,2021,Charcoal Burst,Brand New,False,6.80,False,2022-04-01T08:05:31-05:00
399.98,left-handed,electric-guitars,Sawtooth,ST-H58S-LH-TCNFL,,Yellow,Brand New,False,0.00,False,2022-04-01T07:20:37-05:00
2277.96,left-handed,electric-guitars,Fender,Jazzmaster,,3 Tone Sunburst,Brand New,False,38.24,True,2022-04-01T02:33:23-05:00
248.65,left-handed,electric-guitars,Jackson,JS Series Dinky Arch Top JS22 DKA Left-Handed Electric Guitar Black,,,Brand New,False,15.00,True,2022-04-01T01:17:19-05:00
777.00,left-handed,electric-guitars,PRS,SE Custom 24 Left-Handed,2021 ,Faded Blue Burst,Excellent,False,25.00,True,2022-03-31T23:08:44-05:00
1608.01,left-handed,electric-guitars,Fender,Kurt Cobain Jaguar Left-Handed,,3 Color Sunburst,Excellent,False,136.27,True,2022-03-31T17:48:30-05:00
849.99,left-handed,electric-guitars,Fender,Stratocaster,,Polar White,Brand New,False,0.00,False,2022-03-31T17:31:28-05:00
1199.99,left-handed,electric-guitars,Fender,American Standard Stratocaster Left-Handed,,Standard,Very Good,False,79.00,True,2022-03-31T16:40:54-05:00
400.00,left-handed,electric-guitars,Schecter,Hellraiser C-1 Passive,2010s,Black Cherry,Good,False,145.00,True,2022-03-31T14:32:47-07:00
349.00,left-handed,electric-guitars,Vintage,Reissued Series V6 Lefty Left-Handed Guitar,,Sunburst,Very Good,False,100.00,False,2022-03-31T14:08:10-07:00
849.95,left-handed,electric-guitars,Schecter,Banshee Elite-6 FR S LH Sustainiac with Floyd Rose Left-Handed,2010s,Gloss Natural,Excellent,False,0.00,False,2022-03-31T11:53:08-07:00
400.00,left-handed,electric-guitars,Danelectro,Hollow body,Unknown,Cream,Very Good,False,0.00,True,2022-03-31T11:34:05-07:00
912.07,left-handed,electric-guitars,Dean,ML,2021,,Brand New,False,265.33,True,2022-03-31T11:33:07-07:00
1250.00,left-handed,electric-guitars,Fender,Telecaster left handed,1997,Cream,Very Good,False,75.00,True,2022-03-31T10:36:27-07:00
2149.99,left-handed,electric-guitars,Fender,American Ultra Stratocaster LEFT HANDED Electric Guitar - Ultraburst,,,Brand New,False,0.00,False,2022-03-31T09:28:38-07:00
1049.95,left-handed,electric-guitars,Fender,American Standard Stratocaster Left-Handed with Maple Fretboard,2008 - 2016,Black,Good,False,0.00,False,2022-03-31T09:16:24-07:00
699.99,left-handed,electric-guitars,Jackson,2916433 568,,,Brand New,False,0.00,False,2022-03-31T07:20:09-07:00
2699.10,left-handed,electric-guitars,Gibson,LPSS00LNVNH1,2022,November Burst,Very Good,False,0.00,False,2022-03-31T05:08:03-07:00
2731.37,left-handed,electric-guitars,Epiphone,Casino,1991,Sunburst,Very Good,False,312.16,True,2022-03-31T02:01:50-07:00
1099.00,left-handed,electric-guitars,Fender,American Standard Stratocaster,1999,Black,Very Good,False,79.00,True,2022-03-30T17:27:47-07:00
549.99,left-handed,electric-guitars,Gretsch,G2622LH,,Gunmetal,Brand New,False,0.00,False,2022-03-30T16:58:07-07:00
899.99,left-handed,electric-guitars,Charvel,SC1 HH LH,,Snow White,Very Good,False,0.00,False,2022-03-30T16:39:55-07:00
750.00,left-handed,electric-guitars,Fender,Stratocaster,2020,Sunburst,Mint,False,100.00,True,2022-03-30T14:00:54-07:00
3632.79,left-handed,electric-guitars,Gibson,ES4500LVBNH1,,,Brand New,False,0.00,False,2022-03-30T13:33:06-07:00
849.99,left-handed,electric-guitars,Fender,Player Stratocaster Left-Handed with Maple Fretboard,2022,Polar White,Brand New,False,0.00,False,2022-03-30T12:56:53-07:00
6250.00,left-handed,electric-guitars,Fender,Stratocaster,1975,Natural,Excellent,False,300.00,True,2022-03-30T09:53:34-07:00
1699.99,left-handed,electric-guitars,Fender,American Professional II Telecaster LEFTY,2022,3 Color Sunburst,Brand New,False,0.00,False,2022-03-30T09:06:53-07:00
2852.87,left-handed,electric-guitars,Gibson,Gibson Modern Collection Les Paul Modern LH Sparkling Burgundy guitare électrique avec étui,,Sparkling Burgundy,Brand New,False,0.00,False,2022-03-30T09:00:13-07:00
395.00,left-handed,electric-guitars,G&L,ASAT Classic Tribute,2015,Natural,Excellent,False,80.00,True,2022-03-30T08:09:22-07:00
1867.38,left-handed,electric-guitars,Fender,American Professional II Telecaster Left-Handed with Maple Fretboard,2020 - Present,Mystic Surf Green,Brand New,False,0.00,True,2022-03-30T07:59:54-07:00
1191.06,left-handed,electric-guitars,Gibson,Les Paul Tribute Left-Handed,2019 - Present,Satin Tobacco Burst,Mint,False,0.00,True,2022-03-30T07:25:50-07:00
1995.00,left-handed,electric-guitars,Ibanez,Artist AR-100,1984,Cherry Sunburst,Very Good,False,100.00,True,2022-03-30T06:55:26-07:00
1619.99,left-handed,electric-guitars,Fender,0113952750,2022,Butterscotch Blonde,Very Good,False,0.00,False,2022-03-30T05:11:08-07:00
1615.16,left-handed,electric-guitars,ESP LTD,ESP LTD Snakebyte LH Black Satin James Hetfield Signature Left-Handed Electric Guitar with Case,,Black Satin,Brand New,False,11.34,False,2022-03-30T05:00:17-07:00
1749.00,left-handed,electric-guitars,Balaguer,Astra,,Silverburst,Excellent,False,100.00,True,2022-03-29T20:59:59-07:00
1699.99,left-handed,electric-guitars,Fender,American Pro ii Stratocaster Lefthanded,,Mystic Surf Green,Brand New,False,0.00,False,2022-03-29T20:40:02-07:00
750.00,left-handed,electric-guitars,Charvel,San Dimas Super Strat Lefty (Pre-Owned),,,Very Good,False,115.00,False,2022-03-29T15:34:32-07:00
407.45,left-handed,electric-guitars,Vintage,V100HB,2000,Flamed Honeyburst,Mint,False,0.00,True,2022-03-29T15:32:27-07:00
1250.00,left-handed,electric-guitars,GJ2,Triple M Concorde,,Camo Green,Good,False,100.00,True,2022-03-29T15:03:32-07:00
599.00,left-handed,electric-guitars,Fender,Telecaster Left Handed,,Wine Red,Very Good,False,65.00,True,2022-03-29T14:57:34-07:00
1799.99,left-handed,electric-guitars,Fender,American Professional II Jazzmaster Left-Handed Electric Guitar - Mercury,,,Brand New,False,0.00,False,2022-03-29T14:27:01-07:00
1299.00,left-handed,electric-guitars,Vola,ARES Left Handed Custom 7 String Guitar,,See Through Blue with Emg Pickups & Hard Case,Good,False,200.00,True,2022-03-29T13:21:06-07:00
599.00,left-handed,electric-guitars,Fender,Left Handed Standard Strat,2001,Black,Good,False,60.00,True,2022-03-29T12:32:20-07:00
449.99,left-handed,electric-guitars,Ibanez,Standard RGA42FML Left-handed Electric Guitar,,Blue Lagoon Burst Flat,Brand New,False,0.00,False,2022-03-29T10:15:12-07:00
521.80,left-handed,electric-guitars,Partscaster,Telecaster,90’s,White,Very Good,False,306.27,True,2022-03-29T07:18:35-07:00
1889.62,left-handed,electric-guitars,Ibanez,RG5121L-BCF Prestige E-Guitar 6 String Lefty - Burgundy Metallic Flat + Case,,,Brand New,False,170.15,True,2022-03-29T06:17:07-07:00
849.99,left-handed,electric-guitars,Fender,0145222500,2021,3 Tone Sunburst,Brand New,False,0.00,False,2022-03-29T05:11:03-07:00
567.17,left-handed,electric-guitars,Tokai,LoveRock Korea 90s,1990,Sunburst,Excellent,False,34.03,True,2022-03-29T01:18:50-07:00
849.99,left-handed,electric-guitars,Fender,Player Stratocaster LeftHanded Color Sunburst Maple Fingerboard,,3 Color Sunburst,Brand New,False,0.00,False,2022-03-28T23:45:59-07:00
1299.00,left-handed,electric-guitars,ESP LTD,/LTD Left Handed EC-1000T CTM Electric Guitar -,,Satin Tobacco Sunburst,Brand New,False,40.00,False,2022-03-28T19:31:57-07:00
1449.99,left-handed,electric-guitars,Fender,Jazzmaster,,,Brand New,False,0.00,False,2022-03-28T16:43:32-07:00
395.00,left-handed,electric-guitars,Squier,Standard Stratocaster Left-Handed with Rosewood Fretboard,2004 - 2018,Antique Burst,Excellent,False,35.00,True,2022-03-28T15:15:21-07:00
815.00,left-handed,electric-guitars,Charvel,Pro-Mod So-Cal Style 1 HH FR M Left-Handed,,White Charvel Left Handed,Mint,False,60.00,True,2022-03-28T12:20:37-07:00
2199.00,left-handed,electric-guitars,Fender,AVRI ‘52 Telecaster,2008,Butterscotch Blond Ash,Very Good,False,200.00,False,2022-03-28T11:39:25-07:00
1416.79,left-handed,electric-guitars,Fender,American Professional Jazzmaster Left-Handed with Maple Fretboard,,Mystic Seafoam,Excellent,False,0.00,True,2022-03-28T09:20:46-07:00
2190.52,left-handed,electric-guitars,Gibson,Les Paul Standard 50s Goldtop,,,Brand New,False,0.00,False,2022-03-28T08:26:21-07:00
1000.89,left-handed,electric-guitars,Gretsch,Electromatic G5422G LH DC SCW,,,Brand New,False,0.00,False,2022-03-28T08:26:16-07:00
1810.18,left-handed,electric-guitars,Fender,American Professional II Strat RW LH DK NIT,,,Brand New,False,0.00,False,2022-03-28T08:26:00-07:00
856.95,left-handed,electric-guitars,Gretsch,G5420LH Electromatic Classic ORG,,,Brand New,False,0.00,False,2022-03-28T10:25:49-05:00
2552.27,left-handed,electric-guitars,Charvel,Dinky 24 HH Floyd Rose-Oxblood,2020,Oxblood,Excellent,False,170.15,True,2022-03-28T09:03:10-05:00
2044.09,left-handed,electric-guitars,Gibson,Explorer Left-Handed,2018,Antique Natural,Excellent,False,0.00,True,2022-03-28T06:52:14-05:00
1365.69,left-handed,electric-guitars,Fender,American Stratocaster,2006,3 Tone Sunburst,Very Good,False,78.04,True,2022-03-27T20:04:31-05:00
899.00,left-handed,electric-guitars,PureSalem,Classic Creep,2013,Shoreline Gold,Very Good,False,175.00,False,2022-03-27T18:27:21-05:00
2550.00,left-handed,electric-guitars,Gretsch,G6228LH Players Edition Jet BT Left-Handed with V-Stoptail,2020,Cadillac Green,Mint,False,100.00,True,2022-03-27T16:31:56-05:00
700.00,left-handed,electric-guitars,Fender,Telecaster,2020,Polar White,Mint,False,50.00,True,2022-03-27T15:02:49-05:00
475.59,left-handed,electric-guitars,Vintage,"V100MR Peter Green, Distressed",,Lemon Drop,Good,False,34.07,True,2022-03-27T08:50:03-05:00
647.29,left-handed,electric-guitars,Fender,MIJ Fender Stratocaster,2019,Black,Very Good,False,109.02,True,2022-03-27T03:20:17-05:00
849.99,left-handed,electric-guitars,Fender,Player Telecaster Left-Handed with Pau Ferro Fretboard,2021,Polar White,Brand New,False,0.00,True,2022-03-26T18:46:56-05:00
